Benchmark,Predicted_Solver,Solved,Runtime,PAR2_Score
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_01_20_168_1738950.smt_in.smt2,cvc5,True,31.693415669025853,31.693415669025853
UFDT/20201221-induction-by-reflection-schoisswohl/inductive/mulCommut.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/gandl/bird_tree/x2015_09_10_16_54_59_381_1042594.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_55_53_306_1301485.smt_in.smt2,cvc5,True,0.36286150687374175,0.36286150687374175
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_52_35_504_1218283.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/koenig/x2015_09_10_16_44_50_667_984761.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_07_41_688_2257250.smt_in.smt2,cvc5,True,291.23050244897604,291.23050244897604
UFDT/20170428-Barrett/cdt-cade2015/data/afp/tllist/x2015_09_10_16_57_42_212_1161461.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_56_36_421_1332672.smt_in.smt2,cvc5,True,0.3302341760136187,0.3302341760136187
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_56_00_260_1430662.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/hamming_stream/x2015_09_10_16_49_31_231_1150288.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2816246.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2446688.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2709591.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2476196.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_10_17_186_2463295.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_47_38_060_1063810.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_49_30_501_1188113.smt_in.smt2,cvc5,True,0.24454829096794128,0.24454829096794128
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_54_36_405_1246875.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku1813998.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/gandl/stern_brocot_tree/x2015_09_10_16_52_40_707_1126982.smt_in.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_51_10_892_1087099.smt_in.smt2,cvc5,True,0.3943287408910692,0.3943287408910692
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_51_50_869_1339870.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_59_13_755_1886211.smt_in.smt2,cvc5,True,1.8921736059710383,1.8921736059710383
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_09_17_721_2385730.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_53_43_657_1438229.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_stream/x2015_09_10_17_23_12_521_1133024.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/bindag/x2015_09_10_16_52_42_504_1008839.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku1783960.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_58_21_787_1554964.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/stream_processor/x2015_09_10_16_45_48_081_989395.smt_in.smt2,cvc5,True,0.5687566788401455,0.5687566788401455
UFDT/20170428-Barrett/cdt-cade2015/data/distro/stream_processor/x2015_09_10_16_46_07_693_1020919.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_12_58_280_2662867.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/stream/x2015_09_10_16_49_12_091_1150986.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_59_39_779_1932002.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/tllist/x2015_09_10_16_57_09_206_1127107.smt_in.smt2,cvc5,True,0.7632946020457894,0.7632946020457894
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_52_53_527_1179353.smt_in.smt2,cvc5,True,0.29792598099447787,0.29792598099447787
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku1818264.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2094296.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/tllist/x2015_09_10_16_56_24_089_1081488.smt_in.smt2,cvc5,True,0.2702271370217204,0.2702271370217204
UFDT/20170428-Barrett/cdt-cade2015/data/gandl/cotree/x2015_09_10_16_50_46_835_1079005.smt_in.smt2,cvc5,True,0.4328841310925782,0.4328841310925782
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_10_11_205_2456114.smt_in.smt2,cvc5,True,0.3031608408782631,0.3031608408782631
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_stream/x2015_09_10_17_23_31_812_1151841.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_47_33_509_1058550.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_05_43_296_2092486.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_11_34_642_2562729.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku1826202.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_48_50_560_1154927.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_58_00_152_1401702.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2709573.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2359456.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_06_01_144_2117218.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2090229.nun.smt2,SMTInterpol,True,0.4325907599995844,0.4325907599995844
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_51_49_125_1325670.smt_in.smt2,cvc5,True,0.3218327360227704,0.3218327360227704
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_03_20_588_1900016.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_04_50_635_2022913.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/gandl/bird_tree/x2015_09_10_16_54_27_614_1007348.smt_in.smt2,cvc5,True,542.725403587101,542.725403587101
UFDT/20170428-Barrett/cdt-cade2015/data/gandl/cotree/x2015_09_10_16_50_15_215_1039689.smt_in.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_00_33_986_1683847.smt_in.smt2,cvc5,False,1200,2400
UFDT/20201221-induction-by-reflection-schoisswohl/inductive/mulZero.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_11_24_732_2549122.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku1790815.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_00_20_898_1667956.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2137901.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/hamming_stream/x2015_09_10_16_48_07_433_1092477.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/stream/x2015_09_10_16_46_51_491_991894.smt_in.smt2,cvc5,True,0.38734155194833875,0.38734155194833875
UFDT/20170428-Barrett/cdt-cade2015/data/distro/stream/x2015_09_10_16_48_19_087_1086853.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/tllist/x2015_09_10_16_58_06_000_1185720.smt_in.smt2,cvc5,True,1.1381249399855733,1.1381249399855733
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_55_57_668_1572990.smt_in.smt2,cvc5,True,1.8432403078768402,1.8432403078768402
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_53_22_102_1284792.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_48_38_315_1127625.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_07_54_422_2274937.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_08_35_894_2329624.smt_in.smt2,cvc5,True,131.3129382019397,131.3129382019397
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku3078250.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_51_53_133_1206978.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_51_43_201_1332382.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_04_41_264_2010740.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/tllist/x2015_09_10_16_57_52_567_1171364.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/hamming_stream/x2015_09_10_16_48_50_241_1124825.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_53_52_984_1446042.smt_in.smt2,cvc5,True,4.381667791167274,4.381667791167274
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list_prefix/x2015_09_10_16_47_21_349_1065958.smt_in.smt2,cvc5,True,0.4317550901323557,0.4317550901323557
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_58_56_403_1584328.smt_in.smt2,cvc5,True,0.34544349391944706,0.34544349391944706
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2305578.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_50_10_583_1232628.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/gandl/stern_brocot_tree/x2015_09_10_16_51_40_158_1068539.smt_in.smt2,cvc5,True,0.3192487140186131,0.3192487140186131
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2341625.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2341619.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_49_09_803_1067350.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_10_08_063_2451953.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_57_54_514_1396499.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/koenigslemma/x2015_09_10_16_53_15_067_1124217.smt_in.smt2,cvc5,True,30.406237056013197,30.406237056013197
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_04_34_750_2001236.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_07_21_072_2230284.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_50_09_794_1062416.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_12_24_337_2627584.smt_in.smt2,cvc5,True,16.172737806802616,16.172737806802616
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_16_22_709_2765087.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_56_31_224_1454595.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_15_50_441_2749074.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_56_11_393_1641391.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2995533.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_52_55_311_1395287.smt_in.smt2,cvc5,True,0.3018506069201976,0.3018506069201976
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_12_18_919_2620619.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_52_16_446_1184031.smt_in.smt2,cvc5,True,0.5634436251129955,0.5634436251129955
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_stream/x2015_09_10_17_25_37_349_1259911.smt_in.smt2,cvc5,True,0.28841443988494575,0.28841443988494575
UFDT/20170428-Barrett/cdt-cade2015/data/distro/parallel/x2015_09_10_16_57_11_846_1045678.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2129737.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_19_10_385_2862801.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_47_31_321_1068946.smt_in.smt2,cvc5,True,540.5080689759925,540.5080689759925
UFDT/20170428-Barrett/cdt-cade2015/data/afp/abstract_completeness/x2015_09_10_17_00_16_023_1083819.smt_in.smt2,cvc5,True,0.3305307850241661,0.3305307850241661
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_47_03_617_1026634.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_50_24_407_1248995.smt_in.smt2,cvc5,True,30.78025520313531,30.78025520313531
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2476178.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_50_35_287_1259792.smt_in.smt2,cvc5,True,1.309859436005354,1.309859436005354
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2090247.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_08_18_609_2308344.smt_in.smt2,cvc5,True,0.36881491309031844,0.36881491309031844
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2492391.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_14_16_121_2698139.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_55_37_832_1288612.smt_in.smt2,cvc5,True,0.40753711201250553,0.40753711201250553
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_06_51_263_2188493.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_15_13_867_2730589.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_50_19_711_1027114.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/koenigslemma/x2015_09_10_16_51_52_445_1059832.smt_in.smt2,cvc5,True,57.251408527838066,57.251408527838066
UFDT/20201221-induction-by-reflection-schoisswohl/reflectiveAxioms/N+L+Pref+App-ax1.smt2,cvc5,True,0.23024926404468715,0.23024926404468715
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku3329185.nun.smt2,SMTInterpol,True,0.46731460600858554,0.46731460600858554
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_53_05_475_1404806.smt_in.smt2,cvc5,True,630.8687319969758,630.8687319969758
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2309663.nun.smt2,cvc5,True,30.31783183896914,30.31783183896914
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_stream/x2015_09_10_17_23_43_048_1162912.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/abstract_completeness/x2015_09_10_17_00_06_470_1073157.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2017008.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_09_35_636_2409019.smt_in.smt2,cvc5,True,0.32720108213834465,0.32720108213834465
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_50_34_083_1078938.smt_in.smt2,cvc5,True,555.7484380921815,555.7484380921815
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_48_11_584_1098050.smt_in.smt2,cvc5,True,23.052840729011223,23.052840729011223
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_48_09_280_1095622.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2172541.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_47_51_222_1090330.smt_in.smt2,cvc5,True,541.1068004770204,541.1068004770204
UFDT/20170428-Barrett/cdt-cade2015/data/afp/tllist/x2015_09_10_16_57_02_955_1120887.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku3329179.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_55_36_302_1287257.smt_in.smt2,cvc5,True,4.39022020297125,4.39022020297125
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_53_55_131_1221535.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_07_39_756_2254669.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_13_15_992_2674199.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_55_40_923_1291238.smt_in.smt2,cvc5,True,3.893368185032159,3.893368185032159
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2280082.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_58_20_999_1421227.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_stream/x2015_09_10_17_24_42_853_1213491.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/rbt_impl/x2015_09_10_16_59_55_994_1952730.smt_in.smt2,cvc5,True,0.35472211288288236,0.35472211288288236
UFDT/20170428-Barrett/cdt-cade2015/data/gandl/cotree/x2015_09_10_16_49_57_249_1015154.smt_in.smt2,cvc5,False,1200,2400
UFDT/20201221-induction-by-reflection-schoisswohl/inductive/addCommutId.smt2,SMTInterpol,True,0.4431822440237738,0.4431822440237738
UFDT/20170428-Barrett/cdt-cade2015/data/afp/llist2/x2015_09_10_16_58_52_952_1452060.smt_in.smt2,cvc5,True,402.8793952369597,402.8793952369597
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_10_01_727_2443274.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_15_06_374_2726202.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_52_06_463_1218042.smt_in.smt2,cvc5,True,290.89439575909637,290.89439575909637
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_16_33_756_2771052.smt_in.smt2,cvc5,True,0.7488868650980294,0.7488868650980294
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_52_29_872_1369601.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/distro/gram_lang/x2015_09_10_16_53_57_216_1449723.smt_in.smt2,cvc5,True,0.3669983309227973,0.3669983309227973
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_09_13_445_2380690.smt_in.smt2,cvc5,True,0.9183005779050291,0.9183005779050291
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_52_03_187_1215360.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/hamming_stream/x2015_09_10_16_47_48_004_1077575.smt_in.smt2,cvc5,True,0.30125355580821633,0.30125355580821633
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_51_15_513_1301327.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_01_05_632_1723015.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_57_12_637_1487879.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_55_03_120_1380907.smt_in.smt2,cvc5,True,0.33305827900767326,0.33305827900767326
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2262785.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_18_40_435_2845937.smt_in.smt2,cvc5,True,541.9973176911008,541.9973176911008
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_stream/x2015_09_10_17_22_53_276_1114190.smt_in.smt2,cvc5,True,0.6153876380994916,0.6153876380994916
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo-wdf/isa_nun_bench_v4_enc/nunchaku2446700.nun.smt2,iProver,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_16_50_34_165_1137873.smt_in.smt2,cvc5,True,24.665032041957602,24.665032041957602
UFDT/20170428-Barrett/cdt-cade2015/data/afp/huffman/x2015_09_10_16_51_13_246_1298333.smt_in.smt2,cvc5,True,451.9011962530203,451.9011962530203
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2889168.nun.smt2,SMTInterpol,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/tllist/x2015_09_10_16_59_20_973_1269283.smt_in.smt2,cvc5,True,0.9900457910262048,0.9900457910262048
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_stream/x2015_09_10_17_25_25_720_1248637.smt_in.smt2,cvc5,True,4.069960525026545,4.069960525026545
UFDT/20170428-Barrett/cdt-cade2015/data/afp/coinductive_list/x2015_09_10_17_01_25_255_1745264.smt_in.smt2,cvc5,False,1200,2400
UFDT/20170428-Barrett/cdt-cade2015/data/afp/splay_tree_analysis/x2015_09_10_16_56_43_125_1088600.smt_in.smt2,cvc5,True,0.5497843669727445,0.5497843669727445
UFDT/20170428-Barrett/rec-fun-ijcar2016/wo/isa_nun_bench_v4_noenc/nunchaku2183525.nun.smt2,SMTInterpol,False,1200,2400
